id,nomb_ue,razon_soc,cod_scian,nom_activ,pers_ocup,tipo_vial,nomb_vial,tipo_evial,nom_evial,tip_evial2,nom_evial2,tip_evial3,nom_evial3,num_ext,letra_ext,edificio,edif_piso,num_int,letra_int,tipo_asent,nomb_asent,tipo_cc,c_ind_cc,num_local,cp,cve_ent,ent_fed,cve_mun,mun,cve_loc,loc,ageb,mza,tel,e_mail,web_site,tipo_estab,lat,lon,fecha_denu
6290718,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,MIGUEL HIDALGO,CALLE,20 DE NOVIEMBRE ,CALLE,NINGUNO,CALLE,MORELOS,0,SN,,,0,,COLONIA,NINGUNO,,,,24572,4,CAMPECHE,2,Campeche,96,Pich,874,1,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.48636519,-90.11808424,2010-07
6290720,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,COLONIA,NINGUNO,,,,24464,4,CAMPECHE,4,Champotón,49,Xkeulil,1044,11,,MIELES_CAMPECHE@HOTMAIL.COM,WWW.MIEYCERADECAMPECHE.COM,Fijo,19.62878766,-90.62970332,2010-07
6290707,MIEL Y CERA DE CAMPECHE SRP DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,39,CALLE,5,CALLE,5,CALLE,5,0,SN,,,0,,COLONIA,NINGUNO,,,,24415,4,CAMPECHE,4,Champotón,432,Carrillo Puerto,1646,35,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.08853262,-90.51970628,2010-07
201229,VENTA DE MIEL DE ABEJA,,311999,Elaboración de otros alimentos,6 a 10 personas,CALLE,61,CALLE,20,CALLE,22,CALLE,63,,SN,,,,,COLONIA,UNIDAD ESFUERZO Y TRABAJO II,,,,24350,4,CAMPECHE,9,Escárcega,1,Escárcega,131,29,9827314734,,,Fijo,18.60238798,-90.75011348,2010-07
6290501,APICULTORES DE CHAMPOTON,APICULTORES DE CHAMPOTON SPR DE RI,431194,Comercio al por mayor de miel,11 a 30 personas,CALLE,47,CALLE,16-A,CALLE,18-A,VIADUCTO,NINGUNO,0,SN,EDIFICIO SIN NOMBRE,18,,,COLONIA,CUAUHTEMOC CARDENAS,,,,24400,4,CAMPECHE,4,Champotón,1,Champotón,1947,33,,APLICULTORESDECHAMPOTON@YAHOO.COM.MX,,Fijo,19.32408664,-90.73667994,2010-07
206325,"APICULTORES Y TECNICOS DE DZIBALCHE, S.P.R. DE R.I.",APICULTORES Y TECNICOS DE DZIBALCHE S.P.R. DE R.I.,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,15,CALLE,22,CALLE,20,CALLE,13,0,SN,,,0,SN,COLONIA,ALAMEDA,,,,24920,4,CAMPECHE,1,Calkiní,7,Dzitbalché,186,3,,MARICELA_APITEC@HOTMAIL.COM,,Fijo,20.31289604,-90.05691828,2014-12
201670,CENTRO DE ACOPIO DE MIEL CERA DE CAMPECHE,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,23,CALLE,26,CALLE,24,CALLE,21,,SN,,,,,COLONIA,BARRIO LAS CRUCES,,,,24415,4,CAMPECHE,4,Champotón,432,Carrillo Puerto,1627,7,,,,Fijo,19.09504301,-90.52081622,2010-07
7429695,CENTRO DE ACOPIO DE MIEL DE ABEJA,APICULTORES DE CHAMPOTON SA DE CV,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,ZARAGOZA,CALLE,ERMITA,CALLE,ROCHA,CALLE,MOCTEZUMA,0,SN,,,0,,LOCALIDAD,SIHOCHAC,,,,24450,4,CAMPECHE,4,Champotón,36,Sihochac,2521,19,,,,Fijo,19.50080174,-90.58875473,2019-11
201695,CENTRO DE RECEPCIÓN FELIPE CARRILLO PUERTO,"CENTRO DE RECEPCION FELIPE CARRILLO PUERTO SRI Y, RI ",431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,16,CALLE,29,CALLE,31,CALLE,18,,SN,,,,,COLONIA,BARRIO SAN DIEGO,,,,24415,4,CAMPECHE,4,Champotón,432,Carrillo Puerto,1631,1,9828296430,,,Fijo,19.09043868,-90.52364813,2010-07
7815527,KAAB METIC A NAAY,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,20,CALLE,1,CALLE,3,CALLE,22,0,SN,,,0,,COLONIA,FATIMA,,,,24902,4,CAMPECHE,1,Calkiní,1,Calkiní,345,24,,KAAB.METIC@GMAIL.COM,,Fijo,20.38123937,-90.04786051,2019-11
199941,MAYAHONEY S.A DE CV,,431194,Comercio al por mayor de miel,0 a 5 personas,AVENIDA,SOLIDARIDAD,CALLE,52,CALLE,50,CALLE,49-A,0,SN,,,0,,COLONIA,FLORES MAGON,,,,24350,4,CAMPECHE,9,Escárcega,1,Escárcega,466,30,9828241892,,,Fijo,18.61887311,-90.74215322,2010-07
8869988,MIEL Y CERA,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,AVENIDA,MANUEL CRESCENCIO GARCIA REJON,CALLE,20,CALLE,20-A,CALLE,7,79,ALTOS,,,,,COLONIA,DOLORES LANZ,,,,24600,4,CAMPECHE,6,Hopelchén,1,Hopelchén,1091,25,,,,Fijo,19.75356767,-89.84096104,2019-11
7430384,MIEL Y CERA DE CAMPECHE,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,AVENIDA,INDEPENDENCIA,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,QUICHE,,SN,,,,,LOCALIDAD,SANTO DOMINGO KESTE,,,,24440,4,CAMPECHE,4,Champotón,564,Santo Domingo Kesté,2127,10,9811108338,,,Fijo,19.49958444,-90.51413176,2019-11
6750403,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,ZONA COMERCIAL,NINGUNO,,,,24922,4,CAMPECHE,1,Calkiní,10,San Antonio Sahcabchén,241,9,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,20.3084418,-90.13663415,2016-10
6750406,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,ZONA COMERCIAL,NINGUNO,,,,24610,4,CAMPECHE,6,Hopelchén,8,Chencoh,642,19,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.4225649,-89.80969428,2016-10
6863732,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,CINCO DE FEBRERO,,,,24418,4,CAMPECHE,4,Champotón,442,Cinco de Febrero,1307,12,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,18.85564162,-90.63412035,2019-04
6863848,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,24,CALLE,5,CALLE,5,CALLE,5,210,A,,,0,,EJIDO,BECAL,,,,24930,4,CAMPECHE,1,Calkiní,4,Bécal,307,14,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,20.44052298,-90.02484082,2019-04
6863849,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,CHENCO,,,,24610,4,CAMPECHE,6,Hopelchén,8,Chencoh,642,19,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.42257327,-89.80954333,2019-04
6863851,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,7,CALLE,5,CALLE,5,CALLE,5,0,SN,,,0,,PUEBLO,HECELCHKACAN,,,,24800,4,CAMPECHE,5,Hecelchakán,1,Hecelchakán,452,16,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,20.18784366,-90.1288405,2019-04
6863926,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,KATAB,,,,24620,4,CAMPECHE,6,Hopelchén,27,Katab,483,17,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.91058904,-89.8440993,2019-04
6864043,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,NOHALAL,,,,24828,4,CAMPECHE,5,Hecelchakán,5,Nohalal,236,13,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,20.1038395,-89.90265603,2019-04
6864045,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CARRETERA,CHENCOLLI UMAN,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,SUC-TUC,,,,24604,4,CAMPECHE,6,Hopelchén,46,Suc-Tuc,052A,10,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.71337652,-90.03719546,2019-04
6878580,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,HÉCTOR PÉREZ MARTÍNEZ,CALLE,5,CALLE,5,CALLE,5,0,SN,,,0,,LOCALIDAD,ESCARCEGA,,,,24800,4,CAMPECHE,9,Escárcega,1,Escárcega,127,36,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,18.60432021,-90.72465144,2019-04
6879854,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,CINCO DE FEBRERO,,,,24418,4,CAMPECHE,4,Champotón,442,Cinco de Febrero,1307,59,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,18.85642494,-90.63482845,2019-04
6880890,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,15,CALLE,5,CALLE,5,CALLE,5,161,,,,0,,PUEBLO,CALKINI,,,,24900,4,CAMPECHE,1,Calkiní,1,Calkiní,042A,4,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,20.37815817,-90.06376982,2019-04
6290716,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,24,CALLE,5,CALLE,5,CALLE,5,0,SN,,,0,,EJIDO,BECAL,,,,24930,4,CAMPECHE,1,Calkiní,4,Bécal,415,3,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,20.44196916,-90.02477592,2010-07
6290130,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,31 a 50 personas,CARRETERA,ANTIGUA A HAMPOLOL,PRIVADA,19,CALLE,5,CALLE,5,0,SN,,,0,,COLONIA,PALMAS 1,,,,24560,4,CAMPECHE,2,Campeche,1,San Francisco de Campeche,2423,27,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.8681314,-90.49910807,2010-07
6886676,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,UKUM,,,,24615,4,CAMPECHE,6,Hopelchén,48,Ukum,695,33,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.23903757,-89.33344993,2019-04
6881351,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,PUEBLO NUEVO,,,,24540,4,CAMPECHE,2,Campeche,118,Pueblo Nuevo,836,6,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.74660517,-90.1223851,2019-04
205523,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NUEVO LEÓN C-18,CALLE,NINGUNO,PRIVADA,NINGUNO,CALLE,26,,SN,,,,,COLONIA,GATO NEGRO,,,,24910,4,CAMPECHE,1,Calkiní,8,Nunkiní,379,32,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,20.39326477,-90.15049373,2014-12
212633,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,13,CALLE,26,CALLE,22,CALLE,11,,SN,,,,,COLONIA,TAMARINDO,,,,24600,4,CAMPECHE,6,Hopelchén,1,Hopelchén,1091,6,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.75040845,-89.84613526,2014-12
6881118,MIEL Y CERAS DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,ARELLANO,,,,24420,4,CAMPECHE,4,Champotón,4,Arellano,1082,3,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.37644867,-90.46298891,2019-04
7286383,OAXACA MIEL,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,17,CALLE,12,CALLE,NINGUNO,CALLE,15,,SN,,,,,COLONIA,SAN PEDRO,,,,24810,4,CAMPECHE,5,Hecelchakán,7,Pomuch,359,46,9961057597,,,Semifijo,20.13543607,-90.17322982,2019-11
195047,UNIÓN DE APICULTORES INDIGENAS CHENEROS,S.S.S. UNIÓN DE APICULTORES INDÍGENAS CHENEROS S DE SS ,431194,Comercio al por mayor de miel,0 a 5 personas,AVENIDA,PRINCIPAL,CALLE,28,CALLE,30,CALLE,NINGUNO,0,SN,,,0,,COLONIA,SAN ROMAN,,,,24600,4,CAMPECHE,6,Hopelchén,1,Hopelchén,981,3,,,,Fijo,19.74763622,-89.85219169,2010-07
7430685,APICOSMETICOS LA MAGIA DE LA MIEL,,465111,Comercio al por menor de artículos de perfumería y cosméticos,0 a 5 personas,CALLE,XMAL,CALLE,UXMAL,CALLE,HORMIGUERO,CALLE,HORMIGUERO,0,SN,,,0,,COLONIA,DIEZ DE MAYO,,,,24640,4,CAMPECHE,10,Calakmul,1,Xpujil,556,16,9831238588,,,Fijo,18.5016484,-89.39465286,2019-11
206810,CENTRO DE ACOPIO DE MIEL GABRIELA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,23,CALLE,24,CALLE,26,CALLE,25,0,SN,,,0,,BARRIO,SAN FRANCISCO,,,,24800,4,CAMPECHE,5,Hecelchakán,1,Hecelchakán,433,15,,,,Semifijo,20.17641506,-90.13814822,2014-12
7286846,CENTRO DE ACOPIO DE MIEL OAXACA MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,17,CALLE,24,CALLE,26,CALLE,15,,SN,,,,,LOCALIDAD,CHINA,,,,24520,4,CAMPECHE,2,Campeche,77,Chiná,2438,8,9811855706,,,Fijo,19.76798336,-90.49630344,2019-11
215028,MIEL GABRIELA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,SOLIDARIDAD,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),SIN REFERENCIA,,SN,,,,,COLONIA,UNIDAD ESFUERZO Y TRABAJO I,,,,24350,4,CAMPECHE,9,Escárcega,1,Escárcega,95,1,9821244192,,,Fijo,18.60896281,-90.76568877,2014-12
190607,MIEL MONTAÑA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,25,CALLE,36,CALLE,34,CALLE,19,36,SN,,,,,COLONIA,GUANAL,,,,24139,4,CAMPECHE,3,Carmen,1,Ciudad del Carmen,91,48,9383820628,,,Fijo,18.63714724,-91.83050386,2010-07
6878590,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,UKUM,,,,24615,4,CAMPECHE,6,Hopelchén,48,Ukum,695,13,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.24316956,-89.33345511,2019-04
6864046,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,UKUM,,,,24615,4,CAMPECHE,6,Hopelchén,48,Ukum,695,9,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.24336507,-89.33629436,2019-04
6863811,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CARRETERA,XMABEN - CHAN CHEN,CALLE,NINGUNO,0,SN,,,0,,EJIDO,XMABEN,,,,24670,4,CAMPECHE,6,Hopelchén,57,Xmabén,676,15,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.23526379,-89.31277137,2019-04
6863812,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,XMEJIA,,,,24678,4,CAMPECHE,6,Hopelchén,58,Xmejía,731,5,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.22945434,-89.37630114,2019-04
6863813,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,XCAN-HA,,,,24667,4,CAMPECHE,6,Hopelchén,56,X-Canhá,765,5,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,19.10028526,-89.33502878,2019-04
6884892,MIEL Y CERA DE CAMPECHE SPR DE RL,MIEL Y CERA DE CAMPECHE SPR DE RL,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,RAMAL A XCULOC,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,EJIDO,XCULOC,,,,24622,4,CAMPECHE,6,Hopelchén,53,Xculoc,445,5,,MIELERA_CAMPECHE@HOTMAIL.COM,WWW.MIELYCERADECAMPECHE.COM,Fijo,20.18955912,-89.82657816,2019-04
201659,MIELMEX,MIEL MEX SA DE CV SA DE CV,461190,Comercio al por menor de otros alimentos,6 a 10 personas,CALLE,19,CALLE,28,CALLE,30,CALLE,21,0,SN,,,0,SN,COLONIA,DE LAS CRUCES,,,,24415,4,CAMPECHE,4,Champotón,432,Carrillo Puerto,1627,4,,,WWW.MIELMEX.COM,Fijo,19.09698759,-90.52039547,2010-07
7286525,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,PIRITA,CALLE,BRILLANTE,CALLE,MALAQUITA,CALLE,AZUFRE,12,,,,,,COLONIA,MINAS,,,,24026,4,CAMPECHE,2,Campeche,1,San Francisco de Campeche,1694,11,,,,Fijo,19.86290574,-90.49463052,2019-11
299533,JOSE MIEL,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,DEGOLLADO,AVENIDA,ALDAMA,AVENIDA,CORREGIDORA,PROLONGACION,CRISTÓBAL COLÓN,547,,,,0,,COLONIA,CENTRO,,,,27000,5,COAHUILA DE ZARAGOZA,35,Torreón,1,Torreón,1435,20,,,,Fijo,25.54672197,-103.4474975,2010-07
249057,MIEL FINA,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,VICENTE GUERRERO,CALLE,LIBERTAD,CALLE,MARIANO ABASOLO,CALLE,BENITO JUÁREZ,906,N,,,0,,COLONIA,FRACC EL MANANTIAL,,,,26532,5,COAHUILA DE ZARAGOZA,3,Allende,1,Allende,81,30,8626212453,,WWW.MIELTIAFINA.COM.MX,Fijo,28.35092387,-100.8554875,2014-12
270166,LA CASA DE LA MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,EUGENIO AGUIRRE BENAVIDES,CALLE,MARIANO ABASOLO,CALLE,MARIANO MATAMOROS,CALLE,ABRAHAM CEPEDA,912,,,,,,COLONIA,TOPOCHICO,,,,25284,5,COAHUILA DE ZARAGOZA,30,Saltillo,1,Saltillo,2371,28,,,,Fijo,25.43166833,-100.9869766,2014-12
297514,MIEL DE LA LAGUNA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,BOULEVARD,CONSTITUCION,PROLONGACION,MONACO,CALLE,LISBOA,CALLE,ZÚRICH,1514,,,,,,COLONIA,VILLA SAN ISIDRO,,,,27100,5,COAHUILA DE ZARAGOZA,35,Torreón,1,Torreón,901,27,,,,Fijo,25.56733052,-103.4346261,2010-07
8996479,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,ALEMANIA,CALLE,TURIN,CALLE,ALCALA,CALLE,ALEMANIA,4751,,,,0,,FRACCIONAMIENTO,ANGELES RESIDENCIAL,,,,27268,5,COAHUILA DE ZARAGOZA,35,Torreón,1,Torreón,418,41,,,,Fijo,25.53152288,-103.398353,2019-11
7041069,VENTA DE MIEL ANA MARIA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,HIDALGO,CALLE,36,CALLE,34,PRIVADA,DÍAZ MIRÓN,,SN,,,,,COLONIA,CENTRO,,,,27000,5,COAHUILA DE ZARAGOZA,35,Torreón,1,Torreón,2043,6,,,,Fijo,25.53703653,-103.4102627,2019-11
6967010,VENTA DE MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,BOULEVARD,SECCION 38,CALLE,CALLE DE LAS JOYAS,CALLE,CALLE DE LOS METALES,CERRADA,CERRADA DEL ZAFIRO,,SN,,,,,COLONIA,RESIDENCIAL DEL NORTE,,,,27274,5,COAHUILA DE ZARAGOZA,35,Torreón,1,Torreón,3662,9,,,,Fijo,25.51594268,-103.3815044,2019-11
7590589,VENTA DE MIEL DE ABEJA ORGANICA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,JESUS FLORES MAGON,ANDADOR,SERAPIO RENDON,CALLE,MARTIRES DEL RIO BLANCO,CALLE,JACINTO HUITRÓN,102,B,,,,,COLONIA,ALAMEDAS,,,,27110,5,COAHUILA DE ZARAGOZA,35,Torreón,1,Torreón,901,34,,,,Fijo,25.56659954,-103.4365484,2019-11
9118771,VENTA DE MIEL DE ABEJA SAN BUENA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,DALIAS,CALLE,MARGARITAS,CARRETERA,30,CALLE,JAZMINES,,SN,,,,,CIUDAD,18 DE FEBRERO,,,,25505,5,COAHUILA DE ZARAGOZA,31,San Buenaventura,1,San Buenaventura,692,11,,,,Fijo,27.05015098,-101.5346734,2019-11
8728807,VENTA DE MIEL DEL CAMPO A SU MESA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CARLOS GONZALEZ,CALLE,AVENIDA ABASOLO,CALLE,AVENIDA MARIANO MATAMOROS,CALLE,OCAMPO,0,SN,,,0,,COLONIA,FRACC MARAVILLAS,,,,27448,5,COAHUILA DE ZARAGOZA,17,Matamoros,1,Matamoros,002A,28,,,,Fijo,25.53451616,-103.2227246,2019-11
7782479,VENTA DE MIEL EN VIVIENDA SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CALLE DEL PASAJE,CALLE,CALLE DE LOS PELTRES,CALLE,CALLE DE LOS SARAPES,CALLE,AVENIDA DE LOS VAGONES,1879,,,,,,COLONIA,FRACC NUEVA MERCED,,,,27297,5,COAHUILA DE ZARAGOZA,35,Torreón,1,Torreón,3037,1,8711578509,,,Fijo,25.50657677,-103.390759,2019-11
6965860,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,LOJA,CALLE,NAPO,CALZADA,DIVISION DEL NORTE,CALLE,IMBABURA,47,A,,,,,COLONIA,LA MERCED II,,,,27276,5,COAHUILA DE ZARAGOZA,35,Torreón,1,Torreón,1596,11,,,,Fijo,25.52469993,-103.3926619,2019-11
